ticker,exchange,assetType,priceCurrency,startDate,endDate
UIEMX,NMFQS,Mutual Fund,USD,2008-08-01,2020-12-16
UIFC,PINK,Stock,USD,2003-12-19,2019-05-24
UIFD,OTCCE,Stock,USD,,
UIFIX,NMFQS,Mutual Fund,USD,2013-07-22,2018-09-21
UIGEX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
UIGIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
UIGRX,NMFQS,Mutual Fund,USD,2008-08-01,2020-12-16
UIGSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
UIHC,NASDAQ,Stock,USD,2007-11-07,2020-12-16
UIHIX,NMFQS,Mutual Fund,USD,2009-01-02,2020-12-16
UIIFX,NMFQS,Mutual Fund,USD,2008-08-01,2020-12-16
UIIGF,OTCGREY,Stock,USD,,
UIINX,NMFQS,Mutual Fund,USD,2020-12-16,2020-12-16
UIISX,NMFQS,Mutual Fund,USD,2008-08-01,2020-12-16
UIITX,NMFQS,Mutual Fund,USD,2020-12-16,2020-12-16
UIL,NYSE,Stock,USD,1987-08-31,2015-12-16
UILCF,PINK,Stock,USD,2017-09-27,2020-12-16
UILCY,PINK,Stock,USD,2018-01-09,2020-12-16
UIMPX,NMFQS,Mutual Fund,USD,1997-01-02,2017-04-28
UINCX,NMFQS,Mutual Fund,USD,2010-08-02,2020-12-16
UINF,NYSE ARCA,ETF,USD,2012-02-10,2015-01-08
UINQX,NMFQS,Mutual Fund,USD,2020-06-29,2020-12-16
UIPIX,NMFQS,Mutual Fund,USD,2004-01-30,2020-12-16
UIPMX,NMFQS,Mutual Fund,USD,2008-08-01,2020-12-16
UIPSX,NMFQS,Mutual Fund,USD,2004-01-30,2020-12-16
UIRRX,NMFQS,Mutual Fund,USD,2010-10-21,2018-09-21
UIRT,NASDAQ,Stock,USD,,
UIS,NYSE,Stock,USD,1972-06-01,2020-12-16
UISBX,NMFQS,Mutual Fund,USD,2020-12-16,2020-12-16
UISCX,NMFQS,Mutual Fund,USD,2008-08-01,2020-12-16
UITA,PINK,Stock,USD,2017-09-22,2020-12-16
UITB,NYSE ARCA,ETF,USD,2017-10-26,2020-12-16
UITBX,NMFQS,Mutual Fund,USD,2010-08-02,2020-12-16
UITCX,NMFQS,Mutual Fund,USD,2020-06-29,2020-12-16
UITIX,NMFQS,Mutual Fund,USD,2020-06-29,2020-12-16
UIVAX,NMFQS,Mutual Fund,USD,2008-08-01,2020-12-16
UIVM,NYSE ARCA,ETF,USD,2017-10-26,2020-12-16
UIWGX,NMFQS,Mutual Fund,USD,2020-12-16,2020-12-16
UJAN,BATS,ETF,USD,2019-01-02,2020-12-16
UJB,NYSE ARCA,ETF,USD,2011-04-14,2020-12-16
UJPIX,NMFQS,Mutual Fund,USD,2000-02-07,2020-12-16
UJPSX,NMFQS,Mutual Fund,USD,2000-02-07,2020-12-16
UJPY,NYSE ARCA,ETF,USD,2017-12-12,2020-10-30
UJUL,BATS,ETF,USD,2018-08-08,2020-12-16
UJUN,BATS,ETF,USD,2019-06-03,2020-12-16
UK,NASDAQ,Stock,USD,2020-11-18,2020-12-16
UK,NASDAQ,ETF,USD,2016-01-25,2016-03-18
UK1,,Stock,USD,,
UKF,NYSE ARCA,ETF,USD,2007-02-22,2015-01-08
UKK,NYSE ARCA,ETF,USD,2007-02-22,2015-01-08
UKLLF,OTCGREY,Stock,USD,2017-10-11,2020-12-16
UKOMW,NASDAQ,Stock,USD,2020-11-18,2020-12-16
UKPIX,NMFQS,Mutual Fund,USD,2006-03-28,2020-12-16
UKPSX,NMFQS,Mutual Fund,USD,2006-03-28,2020-12-16
UKW,NYSE ARCA,ETF,USD,2007-02-22,2015-01-08
UL,NYSE,Stock,USD,1988-01-04,2020-12-16
ULAB,NASDAQ,Stock,USD,,
ULB,NYSE,Stock,USD,,
ULBI,NASDAQ,Stock,USD,1992-12-23,2020-12-16
ULBR,NYSE ARCA,ETF,USD,2017-08-29,2020-04-16
ULCCF,PINK,Stock,USD,,
ULCM,NASDAQ,Stock,USD,,
ULE,NYSE ARCA,ETF,USD,2008-11-25,2020-12-16
ULEIQ,NYSE,Stock,USD,,
ULFS,OTCCE,Stock,USD,2018-01-02,2020-12-16
ULGX,PINK,Stock,USD,2016-01-05,2020-12-16
ULH,NASDAQ,Stock,USD,2016-05-02,2020-12-16
ULIHF,OTCGREY,Stock,USD,2016-01-12,2020-12-16
ULIHY,OTCGREY,Stock,USD,,
ULKBF,OTCGREY,Stock,USD,2018-10-16,2019-04-25
ULNV,OTCQB,Stock,USD,2017-01-04,2020-12-16
ULOCF,OTCGREY,Stock,USD,,
ULPIX,NMFQS,Mutual Fund,USD,1998-01-02,2020-12-16
ULPRF,OTCGREY,Stock,USD,2018-10-19,2020-12-16
ULPSX,NMFQS,Mutual Fund,USD,1997-12-04,2020-12-16
ULSP,OTCGREY,Stock,USD,2001-01-02,2020-12-16
ULST,NYSE ARCA,ETF,USD,2013-10-10,2020-12-16
ULTA,NASDAQ,Stock,USD,2007-10-25,2020-12-16
ULTD,,Stock,USD,,
ULTEQ,,Stock,USD,,
ULTHF,PINK,Stock,USD,2020-02-18,2020-12-16
ULTI,NASDAQ,Stock,USD,1998-06-17,2019-05-03
ULTIX,NMFQS,Mutual Fund,USD,2020-06-29,2020-12-16
ULTR,NYSE ARCA,ETF,USD,2019-07-31,2020-12-16
ULTR1,NASDAQ,Stock,USD,,
ULTRF,PINK,Stock,USD,2016-01-04,2020-12-16
ULTXF,OTCQB,Stock,USD,2009-09-10,2020-12-16
ULUCF,OTCMKTS,Stock,USD,2016-03-04,2019-03-20
ULUR,PINK,Stock,USD,2003-12-22,2020-12-16
ULVAF,OTCGREY,Stock,USD,2019-03-11,2020-12-16
ULVM,NYSE ARCA,ETF,USD,2017-10-26,2020-12-16
UMAFX,NMFQS,Mutual Fund,USD,2010-02-09,2020-12-16
UMAM,OTCCE,Stock,USD,2010-02-22,2020-12-16
UMAR,BATS,Stock,USD,2020-03-02,2020-12-16
UMAX,PINK,Stock,USD,2017-09-22,2020-12-16
UMAXD,PINK,Stock,USD,2014-03-27,2018-10-08
UMAY,BATS,Stock,USD,2020-05-01,2020-12-16
UMBAX,NMFQS,Mutual Fund,USD,2014-11-28,2020-12-16
UMBBF,OTCMKTS,Stock,USD,2017-09-28,2018-09-12
UMBCX,NMFQS,Mutual Fund,USD,2014-11-28,2019-01-08
UMBF,NASDAQ,Stock,USD,1990-03-27,2020-12-16
UMBHX,NMFQS,Mutual Fund,USD,1986-10-31,2020-12-16
UMBIX,NMFQS,Mutual Fund,USD,1992-12-31,2016-06-24
UMBMX,NMFQS,Mutual Fund,USD,2006-10-31,2020-12-16
UMBPX,NMFQS,Mutual Fund,USD,2014-11-28,2020-12-16
UMBWX,NMFQS,Mutual Fund,USD,1994-01-03,2020-12-16
UMC,NYSE,Stock,USD,2000-09-19,2020-12-16
UMCCX,NMFQS,Mutual Fund,USD,2003-05-05,2020-12-16
UMCN,PINK,Stock,USD,1997-01-03,2020-12-16
UMCVX,NMFQS,Mutual Fund,USD,1997-01-02,2020-12-16
UMDD,NYSE ARCA,ETF,USD,2010-02-11,2020-12-16
UMED,OTCBB,Stock,USD,2010-01-12,2018-01-17
UMED1,NASDAQ,Stock,USD,,
UMEM,OTCGREY,Stock,USD,,
UMEMX,NMFQS,Mutual Fund,USD,1997-12-31,2020-12-16
UMESX,NMFQS,Mutual Fund,USD,1992-12-31,2020-08-07
UMEWF,PINK,Stock,USD,2000-10-13,2020-12-16
UMFG,PINK,Stock,USD,2017-09-19,2020-12-16
UMGMF,PINK,Stock,USD,2019-09-05,2019-12-27
UMGP,PINK,Stock,USD,2016-01-12,2020-12-16
UMGPX,NMFQS,Mutual Fund,USD,1999-10-18,2017-04-28
UMH,NYSE,Stock,USD,1993-12-06,2020-12-16
UMH-P-A,NYSE,Stock,USD,1993-12-06,2017-08-30
UMH-P-C,NYSE,Stock,USD,2017-07-21,2020-12-16
UMH-P-D,NYSE,Stock,USD,2018-01-18,2020-12-16
UMHL,OTCQB,Stock,USD,2017-09-22,2020-12-16
UMHZP,PINK,Stock,USD,2018-01-18,2018-01-24
UMICF,PINK,Stock,USD,2007-07-23,2020-12-16
UMICY,PINK,Stock,USD,2017-09-22,2020-12-16
UMLGF,OTCGREY,Stock,USD,2020-04-08,2020-12-16
UMLGX,NMFQS,Mutual Fund,USD,1997-09-30,2020-12-16
UMLS,OTCCE,Stock,USD,2017-10-12,2020-12-16
UMMGX,NMFQS,Mutual Fund,USD,1986-01-09,2020-12-16
UMNIX,NMFQS,Mutual Fund,USD,2011-02-28,2020-12-16
UMNOX,NMFQS,Mutual Fund,USD,2011-02-28,2020-12-16
UMPIX,NMFQS,Mutual Fund,USD,2000-02-07,2020-12-16
UMPQ,NASDAQ,Stock,USD,1998-06-03,2020-12-16
UMPSX,NMFQS,Mutual Fund,USD,2000-02-07,2020-12-16
UMR,NYSE,Stock,USD,,
UMRRF,PINK,Stock,USD,,
UMSBF,OTCGREY,Stock,USD,2013-06-21,2020-12-16
UMSSF,PINK,Stock,USD,,
UMTAF,OTCGREY,Stock,USD,2017-09-22,2020-12-16
UMTYP,OTCGREY,Stock,USD,2015-10-26,2020-10-19
UMUHX,NMFQS,Mutual Fund,USD,1986-01-21,2018-02-23
UMX,NYSE ARCA,ETF,USD,2010-05-07,2017-09-14
UN,NYSE,Stock,USD,1985-05-17,2020-11-27
UNACX,NMFQS,Mutual Fund,USD,1973-05-03,2018-02-23
UNAM,NASDAQ,Stock,USD,1990-03-26,2020-12-16
UNASX,NMFQS,Mutual Fund,USD,1995-03-09,2018-02-23
UNAVX,NMFQS,Mutual Fund,USD,2017-10-25,2020-12-16
UNB,NASDAQ,Stock,USD,1999-08-09,2020-12-16
UNBDX,NMFQS,Mutual Fund,USD,1980-01-02,2017-10-13
UNBH,NASDAQ,Stock,USD,,
UNBJ,NASDAQ,Stock,USD,,
UNBK,PINK,Stock,USD,2017-10-12,2020-12-16
UNBLF,PINK,Stock,USD,2007-07-19,2020-12-16
UNCA,NASDAQ,Stock,USD,,
UNCAQ,,Stock,USD,,
UNCFF,PINK,Stock,USD,2007-07-17,2020-12-16
UNCGX,NMFQS,Mutual Fund,USD,1980-01-02,2018-02-23
UNCHF,PINK,Stock,USD,2009-03-11,2020-12-16
UNCIX,NMFQS,Mutual Fund,USD,1973-05-03,2018-02-23
UNCMX,NMFQS,Mutual Fund,USD,1973-05-03,2017-10-13
UNCRY,PINK,Stock,USD,2017-12-19,2020-12-16
UNCXX,NMFQS,Mutual Fund,USD,,
UNDR,PINK,Stock,USD,2006-08-11,2020-12-16
UNDT,OTCCE,Stock,USD,2012-07-23,2020-12-16
UNDVL,OTCGREY,Stock,USD,,
UNEBX,NMFQS,Mutual Fund,USD,1999-10-04,2018-02-23
UNECX,NMFQS,Mutual Fund,USD,1983-06-09,2018-02-23
UNEGF,PINK,Stock,USD,2012-01-17,2020-12-16
UNEQ,OTCCE,Stock,USD,2015-01-29,2020-12-16
UNEWY,,Stock,USD,,
UNEX,PINK,Stock,USD,2020-10-12,2020-12-16
UNEYX,NMFQS,Mutual Fund,USD,1995-09-06,2018-02-26
UNF,NYSE,Stock,USD,1988-01-05,2020-12-16
UNFI,NYSE,Stock,USD,1996-11-01,2020-12-16
UNG,NYSE ARCA,ETF,USD,2007-04-18,2020-12-16
UNGS,PINK,Stock,USD,2014-02-18,2020-12-16
UNGVX,NMFQS,Mutual Fund,USD,1984-04-10,2017-10-13
UNH,NYSE,Stock,USD,1990-03-26,2020-12-16
UNHHX,NMFQS,Mutual Fund,USD,1986-06-30,2017-10-13
UNHIX,NMFQS,Mutual Fund,USD,1979-07-31,2018-02-23
UNHLF,OTCGREY,Stock,USD,2020-06-09,2020-12-16
UNI,NYSE,Stock,USD,,
UNIB,OTCQB,Stock,USD,2009-01-12,2020-12-16
UNIBX,NMFQS,Mutual Fund,USD,1999-10-04,2017-10-13
UNICY,PINK,Stock,USD,2010-07-27,2020-12-16
UNIEF,OTCGREY,Stock,USD,2007-10-24,2020-12-16
UNIF,OTCQX,Stock,USD,2017-09-22,2020-12-16
UNII,NASDAQ,Stock,USD,,
UNIKF,OTCGREY,Stock,USD,2020-02-07,2020-12-16
UNIQX,NASDAQ,Mutual Fund,USD,2019-03-29,2020-12-16
UNIR,OTCQB,Stock,USD,2012-07-31,2020-12-16
UNIRF,OTCGREY,Stock,USD,2018-12-10,2020-12-16
UNIS,NASDAQ,Stock,USD,2010-02-16,2017-04-20
UNISQ,NASDAQ,Stock,USD,2016-01-04,2018-01-02
UNISZ,PINK,Stock,USD,2010-02-18,2018-01-02
UNIT,NASDAQ,Stock,USD,2015-04-20,2020-12-16
UNIV,PINK,Stock,USD,2009-04-01,2020-12-16
UNIYX,NMFQS,Mutual Fund,USD,1995-06-19,2017-10-13
UNIZ,NASDAQ,Stock,USD,,
UNJCF,OTCGREY,Stock,USD,2014-09-19,2020-10-23
UNL,NYSE ARCA,ETF,USD,2010-01-04,2020-12-16
UNLA,OTCCE,Stock,USD,2017-10-06,2020-12-16
UNLNF,PINK,Stock,USD,2007-08-01,2019-07-10
UNLRF,PINK,Stock,USD,2007-08-15,2020-12-16
UNLRY,PINK,Stock,USD,2011-03-29,2020-12-16
UNLVF,PINK,Stock,USD,2007-07-31,2020-12-16
UNLYF,PINK,Stock,USD,2007-07-23,2020-12-16
UNM,NYSE,Stock,USD,1986-11-06,2020-12-16
UNMA,NYSE,Stock,USD,2018-06-19,2020-12-16
UNMBX,NMFQS,Mutual Fund,USD,1980-01-02,2017-10-13
UNMG,,Stock,USD,2017-12-27,2018-04-06
UNMK,PINK,Stock,USD,2008-06-24,2020-12-16
UNMV,OTCMKTS,Stock,USD,,
UNNL,NASDAQ,Stock,USD,,
UNO,NYSE,Stock,USD,,
UNOV,BATS,ETF,USD,2019-11-01,2020-12-16
UNP,NYSE,Stock,USD,1980-01-02,2020-12-16
UNPA,PINK,Stock,USD,2007-07-16,2020-12-16
UNPIX,NMFQS,Mutual Fund,USD,2006-04-19,2020-12-16
UNPLF,OTCGREY,Stock,USD,2017-11-28,2020-12-16
UNPPY,OTCGREY,Stock,USD,,
UNPRF,OTCGREY,Stock,USD,2017-04-03,2020-12-16
UNPSF,PINK,Stock,USD,2010-08-25,2020-12-16
UNPSX,NMFQS,Mutual Fund,USD,2006-04-19,2020-12-16
UNPTY,OTCGREY,Stock,USD,,
UNRDY,PINK,Stock,USD,2012-05-07,2018-06-28
UNRG,PINK,Stock,USD,2017-09-22,2020-12-16
UNRH,PINK,Stock,USD,2000-09-07,2017-07-14
UNRIF,OTCGREY,Stock,USD,2014-09-26,2020-12-04
UNS,NYSE,Stock,USD,1985-08-30,2014-08-15
UNSAX,NMFQS,Mutual Fund,USD,1999-10-04,2018-02-23
UNSCX,NMFQS,Mutual Fund,USD,1973-05-03,2018-02-23
UNSI,PINK,Stock,USD,2011-02-24,2019-12-20
UNSPE,,Stock,USD,,
UNSS,OTCCE,Stock,USD,2017-10-13,2020-12-16
UNTCQ,PINK,Stock,USD,1988-01-05,2020-12-16
UNTD,NASDAQ,Stock,USD,2013-11-01,2016-07-05
UNTD1,NASDAQ,Stock,USD,,
UNTKQ,,Stock,USD,,
UNTN,OTCQB,Stock,USD,2001-01-02,2020-12-16
UNTOF,OTCGREY,Stock,USD,,
UNTXP,OTCGREY,Stock,USD,,
UNTY,NASDAQ,Stock,USD,1997-01-14,2020-12-16
UNV,,Stock,USD,,
UNVC,PINK,Stock,USD,2017-09-22,2020-12-16
UNVGX,NMFQS,Mutual Fund,USD,1980-01-02,2018-02-23
UNVR,NYSE,Stock,USD,2015-06-18,2020-12-16
UNWIX,NMFQS,Mutual Fund,USD,2010-03-01,2019-10-25
UNWPX,NMFQS,Mutual Fund,USD,1985-11-27,2020-12-16
UNWR,,Stock,USD,,
UNXL,NASDAQ,Stock,USD,2006-03-07,2017-09-12
UNXLQ,PINK,Stock,USD,2017-09-22,2020-12-16
UNYBX,NMFQS,Mutual Fund,USD,2010-08-02,2020-12-16
UNYIX,NMFQS,Mutual Fund,USD,2020-06-29,2020-12-16
UOCT,BATS,ETF,USD,2018-10-01,2020-12-16
UOEMF,OTCMKTS,ETF,USD,2017-10-18,2018-11-23
UOIP,OTCMKTS,Stock,USD,2017-09-22,2019-07-16
UOLGF,PINK,Stock,USD,2007-10-29,2020-12-16
UOLGY,PINK,Stock,USD,2007-07-25,2020-12-16
UOLI,PINK,Stock,USD,2000-08-08,2020-12-16
UOMO,OTCCE,Stock,USD,2017-09-22,2020-12-16
UOMOD,PINK,Stock,USD,2010-08-25,2018-09-11
UONE,NASDAQ,Stock,USD,1999-05-06,2020-12-16
UONEK,NASDAQ,Stock,USD,2000-06-07,2020-12-16
UOP,NYSE ARCA,ETF,USD,2015-06-23,2017-09-14
UOPIX,NMFQS,Mutual Fund,USD,2020-12-16,2020-12-16
UOPSX,NMFQS,Mutual Fund,USD,2020-12-16,2020-12-16
UOUT,NASDAQ,Stock,USD,,
UOVEF,PINK,Stock,USD,2007-07-23,2020-12-16
UOVEY,PINK,Stock,USD,2007-07-13,2020-12-16
UPAAX,NMFQS,Mutual Fund,USD,2017-10-11,2020-12-16
UPAAX,NMFQS,Mutual Fund,USD,,
UPBMF,OTCGREY,Stock,USD,2015-12-17,2020-12-16
UPC,NASDAQ,Stock,USD,,
UPC,,Stock,USD,,
UPCHY,PINK,Stock,USD,2013-11-11,2020-12-16
UPCO,PINK,Stock,USD,2017-09-25,2020-12-16
UPCOY,NASDAQ,Stock,USD,,
UPCS,NASDAQ,Stock,USD,,
UPDC,PINK,Stock,USD,2017-09-22,2020-12-16
UPDDX,NMFQS,Mutual Fund,USD,2017-10-11,2020-12-16
UPDDX,NMFQS,Mutual Fund,USD,,
UPFC,NASDAQ,Stock,USD,,
UPGI,NYSE,Stock,USD,2006-12-21,2018-06-15
UPHN,NASDAQ,Stock,USD,,
UPI,NASDAQ,Stock,USD,1999-05-03,2015-03-31
UPIN,PINK,Stock,USD,2017-09-22,2020-12-16
UPIP,NASDAQ,Stock,USD,,
UPIXX,NMFQS,Mutual Fund,USD,,
UPK,NYSE,Stock,USD,,
UPL1,NYSE,Stock,USD,1999-09-24,2017-04-12
UPLCQ,PINK,Stock,USD,2019-01-02,2020-09-18
UPLD,NASDAQ,Stock,USD,2014-11-06,2020-12-16
UPLM,NASDAQ,Stock,USD,2017-04-13,2019-08-07
UPLMQ,PINK,Stock,USD,2016-01-04,2017-07-17
UPMKF,PINK,Stock,USD,2007-07-23,2020-12-16
UPMKY,OTCQX,Stock,USD,2016-01-04,2019-08-29
UPMMX,NMFQS,Mutual Fund,USD,2010-08-02,2020-12-16
UPMMY,PINK,Stock,USD,2019-09-03,2020-12-16
UPNRF,PINK,Stock,USD,2007-08-09,2020-12-16
UPNRY,OTCGREY,Stock,USD,2018-03-08,2020-12-16
UPNT,PINK,Stock,USD,2017-10-20,2019-09-16
UPOIF,PINK,Stock,USD,,
UPPR,OTCCE,Stock,USD,1998-06-29,2020-12-16
UPPXX,NMFQS,Mutual Fund,USD,,
UPR,NYSE,Stock,USD,,
UPRM,OTCGREY,Stock,USD,2015-04-01,2020-12-16
UPRO,NYSE ARCA,ETF,USD,2009-06-25,2020-12-16
UPRO1,NASDAQ,Stock,USD,,
UPRXX,NMFQS,Mutual Fund,USD,,
UPRZF,OTCMKTS,Stock,USD,2018-07-09,2018-08-23
UPS,NYSE,Stock,USD,1999-11-10,2020-12-16
UPS-20A,NYSE,Stock,USD,,
UPSL,NASDAQ,Stock,USD,,
UPSN,OTCCE,Stock,USD,2017-10-05,2020-12-16
UPST,NASDAQ,Stock,USD,2020-12-16,2020-12-16
UPUP,NASDAQ,Stock,USD,,
UPUPX,NMFQS,Mutual Fund,USD,1999-01-21,2020-12-16
UPV,NYSE ARCA,ETF,USD,2010-05-07,2020-12-16
UPW,NYSE ARCA,ETF,USD,2007-02-01,2020-12-16
UPWK,NASDAQ,Stock,USD,2018-10-03,2020-12-16
UPX,NYSE,Stock,USD,,
UPYY,PINK,Stock,USD,,
UPZPF,OTCGREY,Stock,USD,2016-04-05,2020-12-16
UPZSD,PINK,Stock,USD,2014-04-03,2018-08-13
UQAIF,PINK,Stock,USD,,
UQM,NYSE,Stock,USD,2000-10-02,2019-07-31
URA,NYSE ARCA,ETF,USD,2010-11-05,2020-12-16
URAGF,PINK,Stock,USD,2017-09-22,2020-12-16
URAL,PINK,Stock,USD,2018-10-12,2020-12-16
URANF,OTCGREY,Stock,USD,2011-08-29,2020-12-16
URAYY,OTCGREY,Stock,USD,2009-08-05,2020-12-16
URB,NYSE,Stock,USD,,
URBDF,OTCGREY,Stock,USD,2017-09-29,2020-12-16
URBF,OTCCE,Stock,USD,2017-09-27,2020-12-16
URBIX,NMFQS,Mutual Fund,USD,2004-09-30,2016-06-24
URBN,NASDAQ,Stock,USD,1993-11-09,2020-12-16
URBT,PINK,Stock,USD,2017-09-22,2020-12-16
URCCF,OTCGREY,Stock,USD,2020-01-14,2020-12-16
URCFF,PINK,Stock,USD,2006-11-27,2020-12-16
URCFF,OTCBB,Stock,USD,2012-12-07,2018-10-04
URE,NYSE ARCA,ETF,USD,2007-02-02,2020-12-16
UREE,PINK,Stock,USD,2009-06-16,2018-12-31
UREQF,OTCGREY,Stock,USD,2007-07-03,2020-12-16
UREYF,OTCMKTS,Stock,USD,2006-05-03,2020-08-28
URFFX,NMFQS,Mutual Fund,USD,2008-08-04,2020-12-16
URFRX,NMFQS,Mutual Fund,USD,2008-08-04,2020-12-16
URG,NYSE MKT,Stock,USD,2008-07-25,2020-12-16
URGI,,Stock,USD,,
URGN,NASDAQ,Stock,USD,2017-05-04,2020-12-16
URGP,NASDAQ,Stock,USD,,
URGSX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
URGYF,OTCGREY,Stock,USD,2017-08-25,2020-12-16
URHG,PINK,Stock,USD,1995-03-20,2020-12-16
URHIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
URHY,PINK,Stock,USD,2014-11-03,2018-05-11
URI,NYSE,Stock,USD,1997-12-18,2020-12-16
URIBX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
URIFX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
URINX,NMFQS,Mutual Fund,USD,2008-12-15,2020-12-16
URISX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
URITX,NMFQS,Mutual Fund,USD,2018-09-05,2020-12-16
URLGX,NMFQS,Mutual Fund,USD,2004-09-30,2020-12-16
URLOF,PINK,Stock,USD,2017-09-27,2020-12-16
URMCY,OTCGREY,Stock,USD,,
URMD,,Stock,USD,,
URNAF,PINK,Stock,USD,2007-07-17,2020-12-16
URNM,NYSE ARCA,ETF,USD,2019-12-04,2020-12-16
URNQX,NMFQS,Mutual Fund,USD,2017-03-01,2020-12-16
URNXF,PINK,Stock,USD,2007-07-13,2020-12-16
UROQ,NASDAQ,Stock,USD,,
UROV,NASDAQ,Stock,USD,2018-09-27,2020-12-16
URPIX,NMFQS,Mutual Fund,USD,1997-12-22,2020-12-16
URPLF,OTCGREY,Stock,USD,2017-10-02,2020-12-16
URPSX,NMFQS,Mutual Fund,USD,1997-12-22,2020-12-16
URPTF,PINK,Stock,USD,2005-05-27,2020-12-16
URR,NYSE ARCA,ETF,USD,2008-05-22,2020-04-29
URRE,NASDAQ,Stock,USD,1998-01-12,2017-08-18
URREX,NASDAQ,Mutual Fund,USD,2015-02-12,2020-05-21
URRNF,OTCGREY,Stock,USD,,
URS,NYSE,Stock,USD,1972-06-01,2014-10-17
URSBX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
URSI,NASDAQ,Stock,USD,,
URSIX,NMFQS,Mutual Fund,USD,2013-07-22,2020-12-16
URT,,Stock,USD,,
URTAX,NMFQS,Mutual Fund,USD,2004-06-04,2020-12-16
URTBX,NMFQS,Mutual Fund,USD,2004-06-04,2015-06-26
URTCX,NMFQS,Mutual Fund,USD,2004-06-04,2020-12-16
URTDX,NMFQS,Mutual Fund,USD,2017-02-28,2020-12-16
URTH,NYSE ARCA,ETF,USD,2012-01-12,2020-12-16
URTLX,NMFQS,Mutual Fund,USD,1997-12-29,2020-12-16
URTNX,NMFQS,Mutual Fund,USD,2008-08-04,2020-11-30
URTRX,NMFQS,Mutual Fund,USD,2008-07-31,2020-12-16
URTX,OTCMKTS,Stock,USD,2001-08-16,2017-12-06
URTY,NYSE ARCA,ETF,USD,2010-02-11,2020-12-16
URUSX,NMFQS,Mutual Fund,USD,2017-03-01,2020-12-16
URVNF,OTCGREY,Stock,USD,2006-05-09,2020-12-16
URX,NYSE,Stock,USD,,
URXZF,OTCGREY,Stock,USD,2015-07-27,2020-12-16
URYL,OTCQB,Stock,USD,2017-09-06,2020-12-16
URZ,NYSE,Stock,USD,2005-11-10,2015-06-18
URZZF,OTCMKTS,Stock,USD,2017-09-22,2018-07-03
USA,NYSE,ETF,USD,1987-11-05,2020-12-16
USAAAX,NMFQS,Mutual Fund,USD,,
USAAX,NMFQS,Mutual Fund,USD,2020-12-16,2020-12-16
USAB,NASDAQ,Stock,USD,2017-08-24,2017-12-29
USABX,NMFQS,Mutual Fund,USD,,
USAC,NYSE,Stock,USD,2013-01-15,2020-12-16
USAD,NASDAQ,Stock,USD,,
USAE,OTCCE,Stock,USD,2002-02-26,2020-12-16
USAG,NYSE ARCA,ETF,USD,2012-05-10,2018-09-06
USAGX,NMFQS,Mutual Fund,USD,1984-08-15,2020-12-16
USAI,NYSE ARCA,ETF,USD,2017-12-13,2020-12-16
USAIX,NMFQS,Mutual Fund,USD,1980-01-02,2020-12-16
USAK,NASDAQ,Stock,USD,1992-03-20,2020-12-16
USAM,PINK,Stock,USD,2017-11-01,2020-12-16
USAP,NASDAQ,Stock,USD,1994-12-28,2020-12-16
USAQ,OTCQB,Stock,USD,2007-07-23,2020-12-16
USAS,NYSE MKT,Stock,USD,2016-12-28,2020-12-16
USAT,NASDAQ,Stock,USD,1999-06-07,2020-12-16
USATP,PINK,Stock,USD,2004-05-05,2020-12-16
USATX,NMFQS,Mutual Fund,USD,1982-03-19,2020-12-16
USAU,NASDAQ,Stock,USD,1992-03-17,2020-12-16
USAUX,NMFQS,Mutual Fund,USD,1981-07-29,2020-12-16
USAWX,NMFQS,Mutual Fund,USD,1992-09-30,2020-12-16
USAXX,NMFQS,Mutual Fund,USD,,
USB,NYSE,Stock,USD,1987-11-05,2020-12-16
USB-P-A,NYSE,Stock,USD,2014-09-22,2020-12-16
USB-P-H,NYSE,Stock,USD,2014-09-22,2020-12-16
USB-P-M,NYSE,Stock,USD,2014-09-22,2020-12-16
USB-P-N-CL,NYSE,Stock,USD,2017-03-06,2017-04-13
USB-P-O,NYSE,Stock,USD,2014-09-22,2020-12-16
USB-P-P,NYSE,Stock,USD,2018-08-08,2020-12-16
USB-P-Q,NYSE,Stock,USD,2020-10-21,2020-12-16
USBAX,NMFQS,Mutual Fund,USD,2020-06-29,2020-12-16
USBC,PINK,Stock,USD,2017-10-03,2020-12-16
USBC1,NASDAQ,Stock,USD,,
USBCQ,NASDAQ,Stock,USD,,
USBE,NASDAQ,Stock,USD,,
USBG,,Stock,USD,,
USBI,NASDAQ,Stock,USD,,
USBK,OTCCE,Stock,USD,2011-02-01,2020-12-16
USBL,PINK,Stock,USD,2016-02-22,2020-12-16
USBLL,PINK,Stock,USD,2018-08-08,2018-08-16
USBLX,NMFQS,Mutual Fund,USD,1989-01-11,2020-12-16
USBNX,NMFQS,Mutual Fund,USD,1992-08-03,2020-12-16
USBOX,NMFQS,Mutual Fund,USD,1985-05-06,2020-12-16
USBR,,Stock,USD,,
